priority,rule_name,image_name,pod_name,total_alerts
WARNING,Outbound or Inbound Traffic not to Authorized Server Process and Port,busybox:latest,sensitive-mount-deployment-7fd6f8467-lgpsj,1
WARNING,Outbound or Inbound Traffic not to Authorized Server Process and Port,busybox:latest,privileged-deployment-574878fc9d-jw8sz,1
WARNING,Outbound or Inbound Traffic not to Authorized Server Process and Port,busybox:latest,privileged-deployment-574878fc9d-4f6ng,1
WARNING,Outbound or Inbound Traffic not to Authorized Server Process and Port,busybox:latest,sensitive-mount-deployment-7fd6f8467-vnzlr,1
WARNING,Outbound or Inbound Traffic not to Authorized Server Process and Port,busybox:latest,sensitive-mount-deployment-7fd6f8467-8d2kp,1
WARNING,Outbound or Inbound Traffic not to Authorized Server Process and Port,busybox:latest,sensitive-mount-deployment-7fd6f8467-rdwch,1
WARNING,Outbound or Inbound Traffic not to Authorized Server Process and Port,busybox:latest,privileged-deployment-574878fc9d-49dqm,1
WARNING,Outbound or Inbound Traffic not to Authorized Server Process and Port,busybox:latest,privileged-deployment-574878fc9d-n5bcn,1
WARNING,Outbound or Inbound Traffic not to Authorized Server Process and Port,busybox:latest,privileged-deployment-574878fc9d-dsp46,1
WARNING,Network Connection outside Local Subnet,busybox:latest,sensitive-mount-deployment-7fd6f8467-6gc99,1
WARNING,Network Connection outside Local Subnet,busybox:latest,privileged-deployment-574878fc9d-b6h8g,1
WARNING,Network Connection outside Local Subnet,busybox:latest,privileged-deployment-574878fc9d-587qh,1
WARNING,Network Connection outside Local Subnet,busybox:latest,privileged-deployment-574878fc9d-vxwsr,1
WARNING,Network Connection outside Local Subnet,busybox:latest,sensitive-mount-deployment-7fd6f8467-n542p,1
WARNING,Network Connection outside Local Subnet,busybox:latest,sensitive-mount-deployment-7fd6f8467-bx46b,1
WARNING,Network Connection outside Local Subnet,busybox:latest,sensitive-mount-deployment-7fd6f8467-zk2p6,1
WARNING,Network Connection outside Local Subnet,busybox:latest,privileged-deployment-574878fc9d-9gvk6,1
WARNING,Network Connection outside Local Subnet,busybox:latest,privileged-deployment-574878fc9d-7f9gt,1
WARNING,Network Connection outside Local Subnet,busybox:latest,privileged-deployment-574878fc9d-lz8jf,1
WARNING,Network Connection outside Local Subnet,busybox:latest,sensitive-mount-deployment-7fd6f8467-2llg5,1
WARNING,Network Connection outside Local Subnet,busybox:latest,privileged-deployment-574878fc9d-m77vq,1
WARNING,Network Connection outside Local Subnet,busybox:latest,sensitive-mount-deployment-7fd6f8467-ng6wl,1
WARNING,Network Connection outside Local Subnet,busybox:latest,sensitive-mount-deployment-7fd6f8467-wnglz,1
WARNING,Network Connection outside Local Subnet,busybox:latest,privileged-deployment-574878fc9d-lqvjk,1
WARNING,Network Connection outside Local Subnet,busybox:latest,sensitive-mount-deployment-7fd6f8467-tr9ld,1
WARNING,Network Connection outside Local Subnet,busybox:latest,sensitive-mount-deployment-7fd6f8467-s7p4q,1
WARNING,Network Connection outside Local Subnet,busybox:latest,privileged-deployment-8849cf79f-l67pv,1
WARNING,Network Connection outside Local Subnet,busybox:latest,privileged-deployment-574878fc9d-gftml,1
WARNING,Network Connection outside Local Subnet,busybox:latest,sensitive-mount-deployment-7fd6f8467-vr64p,1
WARNING,Network Connection outside Local Subnet,busybox:latest,privileged-deployment-574878fc9d-xl2pm,1
WARNING,Network Connection outside Local Subnet,busybox:latest,privileged-deployment-574878fc9d-tk8b9,1
WARNING,Network Connection outside Local Subnet,busybox:latest,sensitive-mount-deployment-7fd6f8467-2s6sc,1
WARNING,Network Connection outside Local Subnet,busybox:latest,privileged-deployment-574878fc9d-zd7sp,1
WARNING,Network Connection outside Local Subnet,busybox:latest,privileged-deployment-574878fc9d-j422j,1
WARNING,Network Connection outside Local Subnet,busybox:latest,privileged-deployment-574878fc9d-jmj5j,1
WARNING,Network Connection outside Local Subnet,busybox:latest,sensitive-mount-deployment-7fd6f8467-tc4dk,1
WARNING,Network Connection outside Local Subnet,busybox:latest,privileged-deployment-574878fc9d-8f488,1
WARNING,Network Connection outside Local Subnet,busybox:latest,privileged-deployment-574878fc9d-jztc7,1
WARNING,Network Connection outside Local Subnet,busybox:latest,sensitive-mount-deployment-67b4f8d866-cz52t,1
WARNING,Network Connection outside Local Subnet,busybox:latest,privileged-deployment-574878fc9d-xt8hn,1
WARNING,Network Connection outside Local Subnet,busybox:latest,privileged-deployment-574878fc9d-wdm52,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,sensitive-mount-deployment-7fd6f8467-sn5k2,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,privileged-deployment-8849cf79f-r8btm,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,sensitive-mount-deployment-7fd6f8467-84nt9,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,privileged-deployment-574878fc9d-j9rvk,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,privileged-deployment-574878fc9d-mgdfx,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,privileged-deployment-574878fc9d-vwqdk,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,privileged-deployment-574878fc9d-xbr6b,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,sensitive-mount-deployment-7fd6f8467-jzbj2,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,sensitive-mount-deployment-7fd6f8467-mnznn,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,privileged-deployment-574878fc9d-vwxpw,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,sensitive-mount-deployment-7fd6f8467-c7r99,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,sensitive-mount-deployment-7fd6f8467-lfldv,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,privileged-deployment-574878fc9d-lhz82,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,privileged-deployment-574878fc9d-d6rls,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,sensitive-mount-deployment-67b4f8d866-776tk,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,sensitive-mount-deployment-7fd6f8467-8cvjl,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,privileged-deployment-574878fc9d-cpv7f,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,privileged-deployment-574878fc9d-cqvtd,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,sensitive-mount-deployment-7fd6f8467-69vjw,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,sensitive-mount-deployment-7fd6f8467-8qqh4,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,privileged-deployment-574878fc9d-g9ll9,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,privileged-deployment-574878fc9d-6zx6b,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,sensitive-mount-deployment-67b4f8d866-npzsn,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,sensitive-mount-deployment-7fd6f8467-fhzdc,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,sensitive-mount-deployment-7fd6f8467-2tjx8,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,privileged-deployment-574878fc9d-9g8dk,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,sensitive-mount-deployment-7fd6f8467-ftls8,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,sensitive-mount-deployment-67b4f8d866-sjp24,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,sensitive-mount-deployment-7fd6f8467-f9skp,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,sensitive-mount-deployment-7fd6f8467-92v4x,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,privileged-deployment-8849cf79f-l2gm7,1
CRITICAL,Detect outbound connections to common miner pool ports,busybox:latest,privileged-deployment-574878fc9d-sr6bd,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,privileged-deployment-574878fc9d-vft7p,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,privileged-deployment-574878fc9d-2nvlm,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,sensitive-mount-deployment-7fd6f8467-l4kmn,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,sensitive-mount-deployment-7fd6f8467-v65jq,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,privileged-deployment-574878fc9d-ql2j4,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,privileged-deployment-574878fc9d-kv6w8,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,sensitive-mount-deployment-7fd6f8467-clblm,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,privileged-deployment-574878fc9d-vk6qc,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,sensitive-mount-deployment-7fd6f8467-c8sv8,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,sensitive-mount-deployment-7fd6f8467-8twpx,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,sensitive-mount-deployment-7fd6f8467-tqftv,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,sensitive-mount-deployment-7fd6f8467-t4f4b,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,sensitive-mount-deployment-7fd6f8467-hpj5g,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,sensitive-mount-deployment-7fd6f8467-vdxg6,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,sensitive-mount-deployment-7fd6f8467-6vrsj,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,privileged-deployment-574878fc9d-bjs62,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,privileged-deployment-574878fc9d-mvpkw,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,privileged-deployment-574878fc9d-2nlld,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,privileged-deployment-574878fc9d-dm6p9,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,privileged-deployment-574878fc9d-nqf7t,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,privileged-deployment-8849cf79f-t2rhf,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,privileged-deployment-574878fc9d-nfmd2,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,privileged-deployment-574878fc9d-784n8,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,sensitive-mount-deployment-7fd6f8467-7hcqx,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,privileged-deployment-574878fc9d-gzd59,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,privileged-deployment-574878fc9d-8vbv2,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,privileged-deployment-574878fc9d-nf52r,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,privileged-deployment-574878fc9d-6xnkf,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,privileged-deployment-574878fc9d-vpc26,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,sensitive-mount-deployment-7fd6f8467-2kqnv,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,sensitive-mount-deployment-7fd6f8467-8p47d,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,privileged-deployment-574878fc9d-ds6qc,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,sensitive-mount-deployment-7fd6f8467-lm2rc,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,privileged-deployment-574878fc9d-ggnth,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,privileged-deployment-574878fc9d-bk4vn,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,sensitive-mount-deployment-7fd6f8467-6lcbl,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,sensitive-mount-deployment-7fd6f8467-qmfxq,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,sensitive-mount-deployment-7fd6f8467-dzrvz,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,sensitive-mount-deployment-67b4f8d866-lbx9h,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,sensitive-mount-deployment-7fd6f8467-qvwf8,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,privileged-deployment-574878fc9d-b4hdv,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,privileged-deployment-574878fc9d-m7ksm,1
CRITICAL,Detect crypto miners using the Stratum protocol,busybox:latest,privileged-deployment-574878fc9d-dv2x9,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,privileged-deployment-574878fc9d-rlc8l,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,sensitive-mount-deployment-7fd6f8467-hgxfz,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,privileged-deployment-574878fc9d-dbhcx,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,privileged-deployment-574878fc9d-gm9qj,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,sensitive-mount-deployment-7fd6f8467-2cv27,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,privileged-deployment-574878fc9d-fsmg8,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,privileged-deployment-574878fc9d-nr8cv,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,sensitive-mount-deployment-7fd6f8467-cvcn4,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,sensitive-mount-deployment-7fd6f8467-h56xm,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,sensitive-mount-deployment-67b4f8d866-7wmgk,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,privileged-deployment-574878fc9d-bpxw7,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,sensitive-mount-deployment-7fd6f8467-vd4w5,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,sensitive-mount-deployment-7fd6f8467-2tqqd,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,sensitive-mount-deployment-7fd6f8467-nmr9z,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,sensitive-mount-deployment-7fd6f8467-vz7w5,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,sensitive-mount-deployment-7fd6f8467-75dzl,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,privileged-deployment-574878fc9d-45ltr,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,sensitive-mount-deployment-7fd6f8467-nj5g9,1
WARNING,Netcat Remote Code Execution in Container,falcosecurity/event-generator,falco-event-generator-f7rlt,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,privileged-deployment-574878fc9d-6pnjq,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,sensitive-mount-deployment-7fd6f8467-c6p2d,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,privileged-deployment-574878fc9d-xz7hb,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,sensitive-mount-deployment-7fd6f8467-tc4dk,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,privileged-deployment-574878fc9d-xhdtr,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,privileged-deployment-574878fc9d-hz298,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,privileged-deployment-574878fc9d-x895l,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,sensitive-mount-deployment-7fd6f8467-4v7v7,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,sensitive-mount-deployment-7fd6f8467-gf29l,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,privileged-deployment-574878fc9d-fhjrl,1
WARNING,Netcat Remote Code Execution in Container,busybox:latest,sensitive-mount-deployment-67b4f8d866-lc9w9,1
ERROR,Container Drift Detected (chmod),busybox:latest,privileged-deployment-574878fc9d-468h6,1
ERROR,Container Drift Detected (chmod),busybox:latest,sensitive-mount-deployment-7fd6f8467-hv97r,1
ERROR,Container Drift Detected (chmod),busybox:latest,privileged-deployment-574878fc9d-wh9df,1
ERROR,Container Drift Detected (chmod),busybox:latest,sensitive-mount-deployment-7fd6f8467-4l476,1
ERROR,Container Drift Detected (chmod),busybox:latest,privileged-deployment-574878fc9d-qlxg9,1
ERROR,Container Drift Detected (chmod),busybox:latest,privileged-deployment-8849cf79f-ptwdn,1
ERROR,Container Drift Detected (chmod),busybox:latest,privileged-deployment-574878fc9d-mwc44,1
ERROR,Container Drift Detected (chmod),busybox:latest,privileged-deployment-574878fc9d-tqm2n,1
ERROR,Container Drift Detected (chmod),busybox:latest,sensitive-mount-deployment-7fd6f8467-thv7d,1
ERROR,Container Drift Detected (chmod),busybox:latest,privileged-deployment-574878fc9d-crk69,1
ERROR,Container Drift Detected (chmod),busybox:latest,sensitive-mount-deployment-7fd6f8467-62qpk,1
ERROR,Container Drift Detected (chmod),busybox:latest,privileged-deployment-574878fc9d-w7tf7,1
ERROR,Container Drift Detected (chmod),busybox:latest,privileged-deployment-574878fc9d-x2sqz,1
ERROR,Container Drift Detected (chmod),busybox:latest,privileged-deployment-574878fc9d-f8rjh,1
ERROR,Container Drift Detected (chmod),busybox:latest,sensitive-mount-deployment-7fd6f8467-bznsv,1
ERROR,Container Drift Detected (chmod),busybox:latest,sensitive-mount-deployment-7fd6f8467-sml2q,1
ERROR,Container Drift Detected (chmod),busybox:latest,privileged-deployment-574878fc9d-ghg9g,1
ERROR,Container Drift Detected (chmod),busybox:latest,sensitive-mount-deployment-7fd6f8467-k6jd7,1
ERROR,Container Drift Detected (chmod),busybox:latest,sensitive-mount-deployment-7fd6f8467-tkrgf,1
ERROR,Container Drift Detected (chmod),busybox:latest,sensitive-mount-deployment-7fd6f8467-vwl74,1
ERROR,Container Drift Detected (chmod),busybox:latest,privileged-deployment-574878fc9d-tjbvw,1
ERROR,Container Drift Detected (chmod),busybox:latest,sensitive-mount-deployment-7fd6f8467-ztnml,1
ERROR,Container Drift Detected (chmod),busybox:latest,sensitive-mount-deployment-7fd6f8467-rfjpv,1
ERROR,Container Drift Detected (chmod),busybox:latest,sensitive-mount-deployment-7fd6f8467-t5xqp,1
ERROR,Container Drift Detected (chmod),busybox:latest,privileged-deployment-574878fc9d-tffnk,1
ERROR,Container Drift Detected (chmod),busybox:latest,privileged-deployment-574878fc9d-5p8bh,1
ERROR,Container Drift Detected (chmod),busybox:latest,privileged-deployment-574878fc9d-pw2jv,1
ERROR,Container Drift Detected (chmod),busybox:latest,sensitive-mount-deployment-7fd6f8467-bq4dj,1
ERROR,Container Drift Detected (chmod),busybox:latest,sensitive-mount-deployment-7fd6f8467-6bq9k,1
ERROR,Container Drift Detected (chmod),busybox:latest,sensitive-mount-deployment-7fd6f8467-v2kjd,1
ERROR,Container Drift Detected (open+create),busybox:latest,privileged-deployment-574878fc9d-r7hwl,1
ERROR,Container Drift Detected (open+create),busybox:latest,sensitive-mount-deployment-7fd6f8467-nfvmf,1
ERROR,Container Drift Detected (open+create),busybox:latest,privileged-deployment-574878fc9d-ztnwk,1
ERROR,Container Drift Detected (open+create),busybox:latest,sensitive-mount-deployment-7fd6f8467-cw6tm,1
ERROR,Container Drift Detected (open+create),busybox:latest,privileged-deployment-574878fc9d-kztv7,1
ERROR,Container Drift Detected (open+create),busybox:latest,sensitive-mount-deployment-7fd6f8467-b9z7g,1
ERROR,Container Drift Detected (open+create),busybox:latest,privileged-deployment-574878fc9d-2pwx9,1
ERROR,Container Drift Detected (open+create),busybox:latest,privileged-deployment-574878fc9d-zx2cl,1
ERROR,Container Drift Detected (open+create),busybox:latest,sensitive-mount-deployment-7fd6f8467-t5xqp,1
ERROR,Container Drift Detected (open+create),busybox:latest,privileged-deployment-574878fc9d-kwjz9,1
ERROR,Container Drift Detected (open+create),busybox:latest,sensitive-mount-deployment-7fd6f8467-5sbb9,1
ERROR,Container Drift Detected (open+create),busybox:latest,sensitive-mount-deployment-7fd6f8467-sp5nk,1
ERROR,Container Drift Detected (open+create),busybox:latest,privileged-deployment-574878fc9d-8k887,1
ERROR,Container Drift Detected (open+create),busybox:latest,sensitive-mount-deployment-7fd6f8467-7hdz7,1
ERROR,Container Drift Detected (open+create),busybox:latest,sensitive-mount-deployment-7fd6f8467-7tvh8,1
ERROR,Container Drift Detected (open+create),busybox:latest,privileged-deployment-574878fc9d-njrgv,1
ERROR,Container Drift Detected (open+create),busybox:latest,privileged-deployment-574878fc9d-9crvk,1
ERROR,Container Drift Detected (open+create),busybox:latest,sensitive-mount-deployment-7fd6f8467-49htr,1
ERROR,Container Drift Detected (open+create),busybox:latest,sensitive-mount-deployment-7fd6f8467-nbtdg,1
ERROR,Container Drift Detected (open+create),busybox:latest,privileged-deployment-574878fc9d-nxmnz,1
ERROR,Container Drift Detected (open+create),busybox:latest,sensitive-mount-deployment-7fd6f8467-bjc5d,1
ERROR,Container Drift Detected (open+create),busybox:latest,sensitive-mount-deployment-7fd6f8467-dtsfv,1
ERROR,Container Drift Detected (open+create),busybox:latest,sensitive-mount-deployment-7fd6f8467-vsbxp,1
ERROR,Container Drift Detected (open+create),busybox:latest,privileged-deployment-574878fc9d-7q25p,1
ERROR,Container Drift Detected (open+create),busybox:latest,sensitive-mount-deployment-7fd6f8467-mzzdk,1
ERROR,Container Drift Detected (open+create),busybox:latest,privileged-deployment-574878fc9d-8l9p7,1
ERROR,Container Drift Detected (open+create),busybox:latest,sensitive-mount-deployment-7fd6f8467-g6rxw,1
ERROR,Container Drift Detected (open+create),busybox:latest,sensitive-mount-deployment-7fd6f8467-s7xlh,1
ERROR,Container Drift Detected (open+create),busybox:latest,privileged-deployment-574878fc9d-xkz9b,1
ERROR,Container Drift Detected (open+create),busybox:latest,privileged-deployment-574878fc9d-chf9h,1
ERROR,Container Drift Detected (open+create),busybox:latest,sensitive-mount-deployment-7fd6f8467-ddhhx,1
ERROR,Container Drift Detected (open+create),busybox:latest,privileged-deployment-574878fc9d-cpnch,1
ERROR,Container Drift Detected (open+create),busybox:latest,privileged-deployment-574878fc9d-w8j8w,1
ERROR,Launch Package Management Process in Container,busybox:latest,sensitive-mount-deployment-7fd6f8467-hhkfr,1
ERROR,Launch Package Management Process in Container,busybox:latest,sensitive-mount-deployment-7fd6f8467-sl2cd,1
ERROR,Launch Package Management Process in Container,busybox:latest,privileged-deployment-574878fc9d-smbs5,1
ERROR,Launch Package Management Process in Container,busybox:latest,privileged-deployment-574878fc9d-8zkbt,1
ERROR,Launch Package Management Process in Container,busybox:latest,privileged-deployment-574878fc9d-wqpj9,1
ERROR,Launch Package Management Process in Container,busybox:latest,sensitive-mount-deployment-7fd6f8467-8jfmk,1
ERROR,Launch Package Management Process in Container,busybox:latest,sensitive-mount-deployment-7fd6f8467-c6vjf,1
ERROR,Launch Package Management Process in Container,busybox:latest,privileged-deployment-574878fc9d-cvr6d,1
ERROR,Launch Package Management Process in Container,busybox:latest,privileged-deployment-574878fc9d-gdbck,1
ERROR,Launch Package Management Process in Container,busybox:latest,privileged-deployment-574878fc9d-5r542,1
ERROR,Launch Package Management Process in Container,busybox:latest,privileged-deployment-574878fc9d-22s6w,1
ERROR,Launch Package Management Process in Container,busybox:latest,sensitive-mount-deployment-7fd6f8467-5s9qp,1
ERROR,Launch Package Management Process in Container,busybox:latest,sensitive-mount-deployment-7fd6f8467-6hzn7,1
ERROR,Launch Package Management Process in Container,busybox:latest,privileged-deployment-574878fc9d-7kg8n,1
ERROR,Launch Package Management Process in Container,busybox:latest,privileged-deployment-574878fc9d-7k7v9,1
ERROR,Launch Package Management Process in Container,busybox:latest,privileged-deployment-574878fc9d-sqxnb,1
ERROR,Launch Package Management Process in Container,busybox:latest,privileged-deployment-574878fc9d-plhbv,1
ERROR,Launch Package Management Process in Container,busybox:latest,privileged-deployment-574878fc9d-7rqwl,1
ERROR,Launch Package Management Process in Container,busybox:latest,privileged-deployment-574878fc9d-wdcpc,1
ERROR,Launch Package Management Process in Container,busybox:latest,sensitive-mount-deployment-7fd6f8467-7brch,1
ERROR,Launch Package Management Process in Container,busybox:latest,sensitive-mount-deployment-67b4f8d866-lpghq,1
ERROR,Launch Package Management Process in Container,busybox:latest,privileged-deployment-574878fc9d-jlgr8,1
ERROR,Launch Package Management Process in Container,busybox:latest,sensitive-mount-deployment-7fd6f8467-2tx5q,1
ERROR,Launch Package Management Process in Container,busybox:latest,privileged-deployment-574878fc9d-v4sqt,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,sensitive-mount-deployment-7fd6f8467-6h7d5,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,sensitive-mount-deployment-7fd6f8467-5jjns,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,privileged-deployment-574878fc9d-c6cjs,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,privileged-deployment-574878fc9d-h7sc6,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,sensitive-mount-deployment-7fd6f8467-f8snn,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,sensitive-mount-deployment-7fd6f8467-ndw67,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,sensitive-mount-deployment-7fd6f8467-pfdt5,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,sensitive-mount-deployment-7fd6f8467-dmrlx,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,privileged-deployment-574878fc9d-j5gv5,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,sensitive-mount-deployment-7fd6f8467-vkwvh,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,privileged-deployment-574878fc9d-sl52j,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,sensitive-mount-deployment-7fd6f8467-wpf7q,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,privileged-deployment-574878fc9d-gxwfv,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,sensitive-mount-deployment-7fd6f8467-h24dd,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,privileged-deployment-574878fc9d-dnbld,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,sensitive-mount-deployment-7fd6f8467-thzsl,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,sensitive-mount-deployment-7fd6f8467-s5z74,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,sensitive-mount-deployment-7fd6f8467-z9sw9,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,sensitive-mount-deployment-7fd6f8467-xbv89,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,privileged-deployment-574878fc9d-ctt68,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,sensitive-mount-deployment-7fd6f8467-vzbgt,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,privileged-deployment-574878fc9d-ggnth,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,sensitive-mount-deployment-7fd6f8467-fvstm,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,privileged-deployment-574878fc9d-42dws,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,privileged-deployment-574878fc9d-bmfb7,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,privileged-deployment-574878fc9d-sr2mb,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,sensitive-mount-deployment-7fd6f8467-ljpq9,1
CRITICAL,Sudo Potential Privilege Escalation,busybox:latest,privileged-deployment-574878fc9d-tq9kv,1
